"Chrom"	"Pos"	"Name"	"Class"	"Markers"
"5806"	3	66071434	"b005805"	"b"	"PZA00286.1;SYN34730;PZE.103055224;PZE.103055222;PZE.103055220;PZE.103055245;PZE.103055255;PZE.103055256;PZE.103055265;SYN31435;SYN31434;PZE.103055323;"
"5807"	3	66343921	"b005806"	"b"	"PZE.103055347;"
"5808"	3	66693799.5	"b005807"	"b"	"PZE.103055453;PZE.103055494;PZE.103055497;PZE.103055519;PZE.103055520;"
"5809"	3	66727315	"b005808"	"b"	"PZE.103055522;"
"5810"	3	66730523	"b005809"	"b"	"SYN32938;SYN32939;"
"5811"	3	66862594	"b005810"	"b"	"PZE.103055570;"
"5812"	3	66864518	"b005811"	"b"	"PZE.103055595;"
"5813"	3	66909555	"b005812"	"b"	"PZE.103055607;"
"5814"	3	66943923	"b005813"	"b"	"PZE.103055644;"
"5815"	3	66944413.5	"b005814"	"b"	"PZE.103055650;PZE.103055661;"
"5816"	3	66949647	"b005815"	"b"	"PZE.103055697;"
"5817"	3	67146882	"b005816"	"b"	"PZE.103055743;PZE.103055791;PZE.103055792;PZE.103055800;"
"5818"	3	67475616	"b005817"	"b"	"PZE.103055849;PZE.103055891;PZE.103055905;PZE.103055977;PZE.103055990;PZE.103056043;"
"5819"	3	67695082	"b005818"	"b"	"PZA02134.3;"
"5820"	3	67699157	"b005819"	"b"	"PZE.103056063;"
"5821"	3	67699217	"b005820"	"b"	"PZE.103056064;"
"5822"	3	67700529	"b005821"	"b"	"PZE.103056077;"
"5823"	3	67701944	"b005822"	"b"	"PZE.103056080;"
"5824"	3	67817764	"b005823"	"b"	"SYN18362;"
"5825"	3	67888085	"b005824"	"b"	"PZE.103056182;"
"5826"	3	67914972	"b005825"	"b"	"PZE.103056270;"
"5827"	3	67938803	"b005826"	"b"	"SYN8696;"
"5828"	3	68173849.5	"b005827"	"b"	"PZE.103056203;SYN734;PZA00608.1;PZE.103056294;SYN19527;"
"5829"	3	68364348	"b005828"	"b"	"PZE.103056324;"
"5830"	3	68751901	"b005829"	"b"	"PZE.103056467;"
"5831"	3	68832913	"b005830"	"b"	"PZE.103056498;PZE.103056511;"
"5832"	3	69232861.5	"b005831"	"b"	"PZE.103056583;PZE.103056605;PZE.103056615;PZE.103056619;PZE.103056669;"
"5833"	3	69413058	"b005832"	"b"	"PZE.103056696;"
"5834"	3	69559537	"b005833"	"b"	"PZE.103056753;PZE.103056781;PZE.103056782;"
"5835"	3	69707473	"b005834"	"b"	"PZE.103056783;PZE.103056787;PZE.103056832;PZE.103056892;"
"5836"	3	70162386	"b005835"	"b"	"PZE.103057000;"
"5837"	3	72216788	"b005836"	"b"	"PZE.103057002;PZE.103057020;PZE.103057035;PZE.103057052;PZE.103057053;PZE.103057170;PZE.103057173;PZE.103057184;PZE.103057195;PZE.103057228;PZE.103057246;PZE.103057252;PZE.103057263;PZE.103057397;PZE.103057415;PZE.103057419;PZE.103057464;PZE.103057469;PZE.103057536;PZE.103057558;PZE.103057592;PZE.103057593;PZE.103057640;PZE.103057663;PZE.103057714;"
"5838"	3	80757175	"b005837"	"b"	"PZE.103058052;PZE.103058071;PZE.103058092;PZE.103058208;PZE.103058215;PZE.103058220;PZE.103058294;PZE.103058385;PZE.103058429;PZE.103058437;PZE.103058521;PZE.103058599;PZE.103058763;PZE.103058788;PZE.103058803;PZE.103058818;PZE.103058821;PZE.103058869;PZE.103058890;PZE.103058907;PZE.103058909;PZE.103058987;PZE.103059015;PZE.103059037;PZE.103059068;PZE.103059180;PZE.103059206;PZE.103059216;PZE.103059342;PZE.107023074;PZE.107023081;PZE.107023140;"
"5839"	3	85658029.5	"b005838"	"b"	"PZE.103069266;PZE.103069235;PZE.103069234;PZE.103069222;PZE.103069212;"
"5840"	3	85751521	"b005839"	"b"	"PZE.103069166;"
"5841"	3	86320972	"b005840"	"b"	"PZE.103069041;"
"5842"	3	86715641	"b005841"	"b"	"PZE.103068786;"
"5843"	3	86773344	"b005842"	"b"	"PZE.103068761;"
"5844"	3	86774730	"b005843"	"b"	"PZE.103068739;"
"5845"	3	86845871	"b005844"	"b"	"PZE.103068423;"
"5846"	3	86872680	"b005845"	"b"	"PZE.103068380;"
"5847"	3	86902257	"b005846"	"b"	"SYN38653;"
"5848"	3	86903026	"b005847"	"b"	"PZE.103068308;"
"5849"	3	86921300	"b005848"	"b"	"PZE.103068250;"
"5850"	3	86930143	"b005849"	"b"	"PZE.103068243;"
"5851"	3	87192548.5	"b005850"	"b"	"PZE.103068224;PZE.103068218;PZE.103068211;PZE.103068203;PZE.103068121;PZE.103068051;"
"5852"	3	87560473.5	"b005851"	"b"	"PZE.103068015;PZE.103067992;PZE.103067971;"
"5853"	3	87713637	"b005852"	"b"	"PZE.103067949;"
"5854"	3	87784098.5	"b005853"	"b"	"SYN15216;SYN15232;SYN15234;PZE.103067880;SYN15224;SYN15227;"
"5855"	3	88200615.5	"b005854"	"b"	"PZE.103067791;PZE.103067745;PZE.103067737;PZE.103067736;PZE.103067710;PZE.103067709;PZE.103067707;PZE.103067702;"
"5856"	3	88474001	"b005855"	"b"	"PZE.103067658;"
"5857"	3	88474431	"b005856"	"b"	"PZE.103067657;PZE.103067649;PZE.103067648;"
"5858"	3	89070715.000617	"b005857"	"b"	"SYN5048;PZE.103067394;PZE.103067391;PZE.103067232;PZE.103067212;PUT.163a.18176670.1449;PUT.163a.50334772.2236;PUT.163a.71766779.3518;PUT.163a.50334772.2235;"
"5859"	3	90074674	"b005858"	"b"	"PZE.103067169;PZE.103067166;PZE.103067162;PZE.103067160;PZE.103067158;PZE.103067131;SYN31952;PZE.103066891;PZE.103066884;PZE.103066812;PZE.103066782;PZE.103066786;PZE.103066790;PZE.103066792;PZE.103066793;SYN35155;PZE.103066725;PZE.103066739;PZE.103066744;"
"5860"	3	91359960	"b005859"	"b"	"SYN28776;"
"5861"	3	91405936	"b005860"	"b"	"PZE.103066525;"
"5862"	3	91487079.5	"b005861"	"b"	"PZE.103066500;PZE.103066496;PZE.103066464;"
"5863"	3	91676886	"b005862"	"b"	"PZE.103066354;"
"5864"	3	91924970	"b005863"	"b"	"PZE.103066260;"
"5865"	3	92342393.5	"b005864"	"b"	"PZE.103066064;PZE.103066054;PZE.103066053;PUT.163a.74245700.3703;PUT.163a.74245700.3707;PUT.163a.74245700.3702;"
"5866"	3	92538017	"b005865"	"b"	"PZE.103065827;"
"5867"	3	92542117.5	"b005866"	"b"	"SYN13813;PZE.103065820;"
"5868"	3	92901349.5	"b005867"	"b"	"SYN594;PZE.103065686;PZE.103065684;PZE.103065638;PZE.103065563;PZE.103065533;PZE.103065531;PZE.103065521;PZE.103065513;PZE.103065512;PZA02645.2;"
"5869"	3	93258727.5	"b005868"	"b"	"PUT.163a.89756005.4673;PZE.103065457;"
"5870"	3	93414822	"b005869"	"b"	"PZE.103065414;"
"5871"	3	93827413	"b005870"	"b"	"PZE.103065362;"
"5872"	3	93827489	"b005871"	"b"	"PZE.103065361;"
"5873"	3	93827663	"b005872"	"b"	"PZE.103065358;"
"5874"	3	93827991	"b005873"	"b"	"PZE.103065355;"
"5875"	3	94321852.5	"b005874"	"b"	"PZE.103065346;PZE.103065345;PZE.103065330;PZE.103065281;PZE.103065259;PZE.103065250;PZE.103065242;PZE.103065241;PZE.103065227;PZE.103065175;PZE.103065174;PZE.103065072;PZE.103065036;PZE.103065029;"
"5876"	3	94884344.5	"b005875"	"b"	"PZE.103065028;PZE.103064975;"
"5877"	3	95266684	"b005876"	"b"	"SYN31394;SYN31393;"
"5878"	3	95640937.5	"b005877"	"b"	"PZE.103064889;PZE.103064888;PZE.103064882;PZE.103064809;PZE.103064739;PZE.103064695;PZE.103064693;"
"5879"	3	96303364	"b005878"	"b"	"PZE.103064643;PZE.103064633;PZE.103064628;PZE.103064624;PZE.103064615;PZE.103064609;"
"5880"	3	96402656	"b005879"	"b"	"PZE.103064590;"
"5881"	3	96706581	"b005880"	"b"	"PZE.103064491;"
"5882"	3	97107982.5	"b005881"	"b"	"PZE.103064377;PZE.103064364;PZE.103064301;"
"5883"	3	97209238	"b005882"	"b"	"PZE.103064300;"
"5884"	3	97259880	"b005883"	"b"	"PZE.103064283;"
"5885"	3	97577480	"b005884"	"b"	"PZE.103064196;PZE.103064191;PZE.103064164;PZE.103064150;PZE.103064149;PZE.103064138;PZE.103064029;PZA.002742001;"
"5886"	3	97956660	"b005885"	"b"	"PZE.103063980;PZE.103063978;PZE.103063977;SYN12121;PZE.103063945;"
"5887"	3	98009257	"b005886"	"b"	"PZE.103063942;"
"5888"	3	98076085.5	"b005887"	"b"	"PZE.103063925;PZE.103063892;"
"5889"	3	98202837	"b005888"	"b"	"PZE.103063833;"
"5890"	3	98796930	"b005889"	"b"	"PZE.103063785;PZE.103063594;SYN20414;PZE.103063481;PZE.103063348;PZE.103063340;PZE.103063338;PZE.103063337;PZE.103063336;"
"5891"	3	99280692	"b005890"	"b"	"PZE.103063301;"
"5892"	3	99431585.5	"b005891"	"b"	"PZE.103063232;PZE.103063202;"
"5893"	3	99502640	"b005892"	"b"	"PZE.103063178;"
"5894"	3	99511478	"b005893"	"b"	"PZE.103063175;PZE.103063168;PZE.103063167;"
"5895"	3	101594433	"b005894"	"b"	"PZE.103063115;PZE.103063030;PZE.103063021;PZE.103063012;PZE.103062972;PZE.103062891;PZE.103062855;PZE.103062809;PZE.103062745;PZE.103062735;PZE.103062613;PZE.103062608;PZE.103062566;PZE.103062429;PZE.103062307;PZE.103062293;PZE.103062267;PZE.103062225;PZE.103062213;PZE.103062210;"
"5896"	3	103797168	"b005895"	"b"	"PZE.103062153;"
"5897"	3	105570707.5	"b005896"	"b"	"PZE.103061842;PZE.103061836;PZE.103061835;PZE.103061735;"
"5898"	3	105854707	"b005897"	"b"	"PZE.103061695;"
"5899"	3	106631452.5	"b005898"	"b"	"PZE.103061576;PZE.103061407;"
"5900"	3	107446374.5	"b005899"	"b"	"PZE.103061263;PZE.103061286;PZE.103061279;PZE.103061235;"
"5901"	3	107571292.5	"b005900"	"b"	"PZE.103061205;SYN23898;"
"5902"	3	107785354	"b005901"	"b"	"PZE.103061139;"
"5903"	3	108470431	"b005902"	"b"	"SYN13693;PZE.103061066;PZE.103061005;PZE.103061015;PUT.163a.60353212.2711;PUT.163a.60353212.2710;PUT.163a.76931442.4049;PZE.103060978;PZE.103060982;PZE.103060948;PZE.103060947;PZE.103060946;PZE.103060941;PZE.103060940;PUT.163a.149079952.850;PUT.163a.149079952.852;PZE.103060888;PZE.103060872;"
"5904"	3	109182147.5	"b005903"	"b"	"PUT.163a.71440613.3329;PZE.103060763;"
"5905"	3	109275733	"b005904"	"b"	"PZE.103060739;"
"5906"	3	109368694	"b005905"	"b"	"PZE.103060723;"
"5907"	3	109381590	"b005906"	"b"	"PZE.103060718;"
"5908"	3	110188047	"b005907"	"b"	"PZE.103060428;PZE.103060427;"
"5909"	3	110188108	"b005908"	"b"	"PZE.103060426;"
"5910"	3	110336494	"b005909"	"b"	"PZE.103060402;PZE.103060388;PZE.103060312;"
"5911"	3	110461300	"b005910"	"b"	"PZE.103060293;PZE.103060290;"
"5912"	3	110515893	"b005911"	"b"	"PZE.103060254;"
"5913"	3	110873389	"b005912"	"b"	"PZE.103060226;PZE.103060225;PZE.103060189;PZE.103060044;PZE.103060008;"
"5914"	3	111195619	"b005913"	"b"	"PZE.103060001;PZE.103059988;"
"5915"	3	111337820	"b005914"	"b"	"PZE.103059944;SYN31954;"
"5916"	3	111556753	"b005915"	"b"	"PZE.103059859;"
"5917"	3	111802304	"b005916"	"b"	"PZE.103059858;PZE.103059857;PZE.103059856;PZE.103059853;PZE.103059850;PZE.103059843;SYN4095;PZE.103059711;PZE.103059709;PZE.103059706;"
"5918"	3	112203495	"b005917"	"b"	"SYN22465;"
"5919"	3	112758466.5	"b005918"	"b"	"PZE.103059527;PZE.103059529;"
"5920"	3	112994765	"b005919"	"b"	"PZE.103059496;PZE.103059419;"
"5921"	3	113075736	"b005920"	"b"	"PZE.103059413;PZE.103059411;PZE.103059408;PZE.103059403;PZE.103059402;"
"5922"	3	113346805	"b005921"	"b"	"SYN1589;"
"5923"	3	113425893.5	"b005922"	"b"	"SYN10993;SYN10991;"
"5924"	3	113472309	"b005923"	"b"	"PZE.103069411;"
"5925"	3	113554970	"b005924"	"b"	"PZE.103069521;"
"5926"	3	113555178	"b005925"	"b"	"PZE.103069524;"
"5927"	3	113579158.5	"b005926"	"b"	"SYN36280;PZE.103069555;PZE.103069472;PZE.103069489;"
"5928"	3	113902193	"b005927"	"b"	"PZE.103069689;"
"5929"	3	114055363.5	"b005928"	"b"	"PZE.103069722;PZE.103069786;"
"5930"	3	114353946	"b005929"	"b"	"SYN27859;PZE.103069918;SYN27856;SYN27857;"
"5931"	3	114407089	"b005930"	"b"	"PZE.103069969;"
"5932"	3	114432139	"b005931"	"b"	"PZE.103070020;"
"5933"	3	114784573	"b005932"	"b"	"SYN34161;PZE.103070275;PZE.103070276;"
"5934"	3	114789269	"b005933"	"b"	"PZE.103070288;"
"5935"	3	115005691	"b005934"	"b"	"PZE.103070612;"
"5936"	3	115008635	"b005935"	"b"	"PZE.103070647;"
"5937"	3	115198492	"b005936"	"b"	"PZE.103070687;"
"5938"	3	115510636	"b005937"	"b"	"PZE.103070740;PZE.103070836;"
"5939"	3	115753895	"b005938"	"b"	"SYN37855;"
"5940"	3	115792499	"b005939"	"b"	"PZE.103070875;PZE.103070879;PZE.103070880;"
"5941"	3	116026935	"b005940"	"b"	"SYN28954;"
"5942"	3	116297985	"b005941"	"b"	"PZE.103071028;"
"5943"	3	116632800.5	"b005942"	"b"	"PZE.103071064;PZE.103071188;"
"5944"	3	117029768.5	"b005943"	"b"	"PZE.103071251;PZE.103071312;"
"5945"	3	117087235	"b005944"	"b"	"PZE.103071320;"
"5946"	3	117363795	"b005945"	"b"	"PZE.103071484;"
"5947"	3	117442754	"b005946"	"b"	"PZE.103071515;"
"5948"	3	117442848	"b005947"	"b"	"PZE.103071516;"
"5949"	3	117587681	"b005948"	"b"	"PZE.103071604;"
"5950"	3	117667542	"b005949"	"b"	"PZE.103071649;"
"5951"	3	117682702	"b005950"	"b"	"PZE.103071658;"
"5952"	3	117765682	"b005951"	"b"	"PZE.103071667;"
"5953"	3	117765738	"b005952"	"b"	"PZE.103071668;"
"5954"	3	117766635	"b005953"	"b"	"PZE.103071673;"
"5955"	3	117767535	"b005954"	"b"	"PZE.103071680;"
"5956"	3	118021306	"b005955"	"b"	"PZE.103071771;"
"5957"	3	118064696	"b005956"	"b"	"PZE.103071817;"
"5958"	3	118163543	"b005957"	"b"	"SYN37080;SYN37077;PZE.103071874;"
"5959"	3	118164662	"b005958"	"b"	"PZE.103071875;"
"5960"	3	118168345	"b005959"	"b"	"PZE.103071879;"
"5961"	3	118170170	"b005960"	"b"	"PZE.103071883;"
"5962"	3	118288461	"b005961"	"b"	"PZE.103071922;"
"5963"	3	119070981.5	"b005962"	"b"	"PZE.103072225;PZE.103072240;PZE.103072237;PZE.103072295;PZE.103072311;"
"5964"	3	119481088.5	"b005963"	"b"	"PZE.103072414;PZE.103072415;PZE.103072454;PZE.103072583;PZE.103072593;"
"5965"	3	119644056	"b005964"	"b"	"PZE.103072624;PZE.103072625;PZE.103072628;"
"5966"	3	119644850	"b005965"	"b"	"PZE.103072633;"
"5967"	3	119645305	"b005966"	"b"	"PZE.103072641;"
"5968"	3	119684966	"b005967"	"b"	"PZE.103072659;"
"5969"	3	119972338	"b005968"	"b"	"SYN22862;SYN22860;PZE.103072793;"
"5970"	3	119994606	"b005969"	"b"	"PZE.103072821;"
"5971"	3	120303006	"b005970"	"b"	"PZE.103072900;"
"5972"	3	120681414.5	"b005971"	"b"	"PZE.103072908;PZE.103072911;PZE.103073026;PZE.103073141;"
"5973"	3	121070529	"b005972"	"b"	"PZE.103073173;PZE.103073174;"
"5974"	3	121073008	"b005973"	"b"	"PUT.163a.148941943.446;"
"5975"	3	121077812.5	"b005974"	"b"	"PZE.103073180;PZE.103073181;"
"5976"	3	121170318.5	"b005975"	"b"	"PZE.103073245;PZE.103073253;"
"5977"	3	121642109	"b005976"	"b"	"PZE.103073407;PZE.103073425;"
"5978"	3	122068048.5	"b005977"	"b"	"PZE.103073631;PZE.103073685;PZE.103073706;PZE.103073709;"
"5979"	3	122077074	"b005978"	"b"	"PZE.103073770;"
"5980"	3	122077619	"b005979"	"b"	"PZE.103073779;"
"5981"	3	122111438.5	"b005980"	"b"	"PZE.103073803;PZE.103073857;PZE.103073877;PZE.103073878;"
"5982"	3	122251858	"b005981"	"b"	"PZE.103073883;SYN28256;SYN28257;SYN28259;"
"5983"	3	122512550	"b005982"	"b"	"PZE.103074118;"
"5984"	3	122513598	"b005983"	"b"	"PZE.103074135;"
"5985"	3	122623831	"b005984"	"b"	"PZE.103074196;PZE.103074266;"
"5986"	3	123016391.5	"b005985"	"b"	"SYN28604;PZE.103074332;PZE.103074334;PZE.103074365;PZE.103074367;SYN12132;"
"5987"	3	123265014.5	"b005986"	"b"	"PZE.103074558;PZE.103074559;PZE.103074560;"
"5988"	3	123265762	"b005987"	"b"	"SYN4692;"
"5989"	3	123405178	"b005988"	"b"	"PZE.103074652;"
"5990"	3	123658210	"b005989"	"b"	"PZE.103074774;"
"5991"	3	123784371	"b005990"	"b"	"PZE.103074862;"
"5992"	3	123785764	"b005991"	"b"	"PZE.103074887;"
"5993"	3	123862971	"b005992"	"b"	"PZA02619.1;"
"5994"	3	123868066	"b005993"	"b"	"PZE.103074920;"
"5995"	3	124182446	"b005994"	"b"	"PZE.103075044;"
"5996"	3	124183124	"b005995"	"b"	"SYN15942;"
"5997"	3	124184518	"b005996"	"b"	"PZE.103075065;"
"5998"	3	124242474	"b005997"	"b"	"PZE.103075068;PZE.103075081;PZE.103075100;PZE.103075102;"
"5999"	3	124302234	"b005998"	"b"	"PZE.103075105;"
"6000"	3	124639730.5	"b005999"	"b"	"SYN5453;PZA03505.1;SYN5458;"
"6001"	3	124645254	"b006000"	"b"	"SYN5460;SYN5459;PZE.103075213;"
"6002"	3	124647690	"b006001"	"b"	"PZE.103075225;"
"6003"	3	125074358.5	"b006002"	"b"	"PZE.103075246;PZE.103075282;PZB00451.1;PZB00035.1;PZE.103075347;PZE.103075366;PZE.103075385;PZE.103075402;PZE.103075424;PZE.103075454;PZE.103075603;PZE.103075612;PZE.103075614;PZE.103075634;"
"6004"	3	125616235	"b006003"	"b"	"PZE.103075693;PZE.103075696;PZE.103075709;"
"6005"	3	125720895.5	"b006004"	"b"	"PZE.103075826;PZE.103075828;PZE.103075855;"
"6006"	3	126108769	"b006005"	"b"	"PZE.103075963;"
"6007"	3	126444842	"b006006"	"b"	"PZE.103076130;"
"6008"	3	126598819	"b006007"	"b"	"PZE.103076204;PZE.103076233;"
"6009"	3	126633641	"b006008"	"b"	"PZE.103076244;PZE.103076258;"
"6010"	3	126982799	"b006009"	"b"	"PZE.103076333;"
"6011"	3	127004566	"b006010"	"b"	"PUT.163a.71319310.3153;"
"6012"	3	127009832	"b006011"	"b"	"PZE.103076372;"
"6013"	3	127218378	"b006012"	"b"	"PZE.103076543;"
"6014"	3	127218444	"b006013"	"b"	"PZE.103076544;"
"6015"	3	127360147.5	"b006014"	"b"	"PZE.103076545;PZE.103076594;PZE.103076772;PZE.103076834;"
"6016"	3	127556181	"b006015"	"b"	"SYN15463;"
"6017"	3	127561903	"b006016"	"b"	"PZE.103076996;"
"6018"	3	127613386	"b006017"	"b"	"PZE.103077003;"
"6019"	3	127851432	"b006018"	"b"	"PZE.103077136;"
"6020"	3	127852335	"b006019"	"b"	"PZE.103077140;"
"6021"	3	127854015	"b006020"	"b"	"PZE.103077175;"
"6022"	3	127854546	"b006021"	"b"	"PZE.103077185;"
"6023"	3	127854580	"b006022"	"b"	"PZE.103077186;"
"6024"	3	128050323	"b006023"	"b"	"PZE.103077275;"
"6025"	3	128094527.5	"b006024"	"b"	"PZE.103077287;SYN1713;PZE.103077354;"
"6026"	3	128132176	"b006025"	"b"	"PZE.103077385;"
"6027"	3	128434747.5	"b006026"	"b"	"SYN8824;PZE.103077500;SYN34102;SYN34100;PZE.103077590;PZE.103077593;"
"6028"	3	128648477	"b006027"	"b"	"PZE.103077620;"
"6029"	3	128777367	"b006028"	"b"	"PZE.103077634;PZE.103077704;PZE.103077751;SYN9674;PZE.103077912;"
"6030"	3	128907108	"b006029"	"b"	"PZA00413.2;"
"6031"	3	129049227	"b006030"	"b"	"PZE.103078091;"
"6032"	3	129052403	"b006031"	"b"	"ZM013588.0324;"
"6033"	3	129079317	"b006032"	"b"	"PUT.163a.71427473.3257;PUT.163a.71427473.3258;"
"6034"	3	129079726.5	"b006033"	"b"	"PUT.163a.71427473.3252;PUT.163a.71427473.3256;"
"6035"	3	129192696	"b006034"	"b"	"PZE.103078226;PZE.103078261;"
"6036"	3	129291770	"b006035"	"b"	"PZE.103078297;"
"6037"	3	129301263	"b006036"	"b"	"SYN30016;"
"6038"	3	129914763.5	"b006037"	"b"	"PZE.103078504;PZE.103078697;PZE.103078702;PZE.103078709;PZE.103078749;PZE.103078757;PZE.103078773;PZE.103078809;PZE.103078856;"
"6039"	3	130519333	"b006038"	"b"	"PZE.103078931;"
"6040"	3	130687220	"b006039"	"b"	"PZE.103078999;"
"6041"	3	131047299	"b006040"	"b"	"PZE.103079142;PZE.103079163;PZE.103079211;"
"6042"	3	131330143	"b006041"	"b"	"PZE.103079314;"
"6043"	3	131497429	"b006042"	"b"	"PZE.103079386;"
"6044"	3	131510918	"b006043"	"b"	"PZE.103079412;"
"6045"	3	131703939	"b006044"	"b"	"PZE.103079483;"
"6046"	3	131975554.5	"b006045"	"b"	"PZE.103079562;PZE.103079590;"
"6047"	3	132263403	"b006046"	"b"	"PZE.103079765;"
"6048"	3	132263592	"b006047"	"b"	"PZE.103079770;"
"6049"	3	132266298	"b006048"	"b"	"PZE.103079779;"
"6050"	3	132269308	"b006049"	"b"	"PZE.103079834;"
"6051"	3	132396554.5	"b006050"	"b"	"PZE.103079878;PZE.103079953;"
"6052"	3	132462264	"b006051"	"b"	"PZE.103079955;"
"6053"	3	132483085	"b006052"	"b"	"PZE.103079964;"
"6054"	3	133048826	"b006053"	"b"	"PZE.103080244;"
"6055"	3	133088826	"b006054"	"b"	"PZE.103080262;"
"6056"	3	133172289.5	"b006055"	"b"	"PZE.103080291;PZE.103080297;"
"6057"	3	133175493	"b006056"	"b"	"PZE.103080316;"
"6058"	3	133176968	"b006057"	"b"	"PZE.103080321;"
"6059"	3	133180407	"b006058"	"b"	"SYN7602;SYN7598;"
"6060"	3	133467219.5	"b006059"	"b"	"PZE.103080376;PZE.103080377;PZE.103080404;SYN15330;SYN20863;PZE.103080633;"
"6061"	3	133889449	"b006060"	"b"	"SYN34958;"
"6062"	3	133892238	"b006061"	"b"	"PZE.103080781;"
"6063"	3	133892265	"b006062"	"b"	"PZE.103080782;"
"6064"	3	134016204	"b006063"	"b"	"SYN31340;"
"6065"	3	134737615	"b006064"	"b"	"PZE.103081079;SYN8185;PZE.103081129;PZE.103081137;PZE.103081138;SYN8184;"
"6066"	3	134867390	"b006065"	"b"	"PZE.103081176;"
"6067"	3	134868953	"b006066"	"b"	"PZE.103081189;"
"6068"	3	134960282.5	"b006067"	"b"	"PZE.103081232;PZE.103081284;SYN26081;"
"6069"	3	135090599	"b006068"	"b"	"SYN38974;"
"6070"	3	135127636	"b006069"	"b"	"PZE.103081408;"
"6071"	3	135305767.5	"b006070"	"b"	"SYN39064;PZE.103081521;ZM013191.0459;PZE.103081648;"
"6072"	3	135501013	"b006071"	"b"	"PZE.103081684;"
"6073"	3	135503352	"b006072"	"b"	"PZE.103081689;"
"6074"	3	135506077	"b006073"	"b"	"PZE.103081692;"
"6075"	3	135509233	"b006074"	"b"	"PZE.103081696;"
"6076"	3	135743451.5	"b006075"	"b"	"PZE.103081772;PZE.103081789;PZE.103081923;PZE.103081986;PZE.103081987;PZA00363.7;"
"6077"	3	135907662	"b006076"	"b"	"SYN21540;"
"6078"	3	135911049	"b006077"	"b"	"PZE.103082013;"
"6079"	3	135918080.5	"b006078"	"b"	"PZE.103082050;PZE.103082059;PZE.103082064;"
"6080"	3	136084718	"b006079"	"b"	"PZE.103082105;"
"6081"	3	136334186	"b006080"	"b"	"PZE.103082243;"
"6082"	3	136335129	"b006081"	"b"	"PZE.103082255;"
"6083"	3	136335425	"b006082"	"b"	"PZE.103082258;"
"6084"	3	136336027	"b006083"	"b"	"PZE.103082261;"
"6085"	3	136336821	"b006084"	"b"	"SYN794;"
"6086"	3	136568007	"b006085"	"b"	"PZE.103082492;"
"6087"	3	136698222	"b006086"	"b"	"PZE.103082541;PZE.103082556;PZE.103082562;"
"6088"	3	136781380	"b006087"	"b"	"PZE.103082567;"
"6089"	3	136845464	"b006088"	"b"	"PZE.103082585;"
"6090"	3	136908028	"b006089"	"b"	"PZE.103082609;"
"6091"	3	137229812	"b006090"	"b"	"PZD00015.5;"
"6092"	3	137387675	"b006091"	"b"	"PZE.103082866;"
"6093"	3	137522228	"b006092"	"b"	"PZE.103082924;"
"6094"	3	137525277	"b006093"	"b"	"PZE.103082926;"
"6095"	3	137527293	"b006094"	"b"	"PZE.103082932;"
"6096"	3	137529909	"b006095"	"b"	"PZE.103082965;"
"6097"	3	137714579	"b006096"	"b"	"SYN21196;"
"6098"	3	138094119	"b006097"	"b"	"PZE.103083270;PZE.103083286;"
"6099"	3	138094830	"b006098"	"b"	"PZE.103083289;"
"6100"	3	138121876.5	"b006099"	"b"	"PZE.103083352;PZE.103083354;PZE.103083369;"
"6101"	3	138403621	"b006100"	"b"	"PZE.103083538;"
"6102"	3	138433761	"b006101"	"b"	"PZE.103083575;"
"6103"	3	138643422	"b006102"	"b"	"PZE.103083718;"
"6104"	3	138643614	"b006103"	"b"	"PZE.103083719;"
"6105"	3	138643701	"b006104"	"b"	"PZE.103083722;"
"6106"	3	138879126	"b006105"	"b"	"PZE.103083916;"
"6107"	3	138882980	"b006106"	"b"	"PZE.103083934;"
"6108"	3	139507712	"b006107"	"b"	"PZE.103084178;"
"6109"	3	139508679	"b006108"	"b"	"PZE.103084194;"
"6110"	3	139672007	"b006109"	"b"	"PZE.103084229;"
"6111"	3	139703602.5	"b006110"	"b"	"PZE.103084298;PZE.103084404;PZE.103084407;"
"6112"	3	139869295	"b006111"	"b"	"PZE.103084514;"
"6113"	3	140002615.5	"b006112"	"b"	"PZE.103084544;PZE.103084557;PZE.103084608;PZE.103084610;PZE.103084659;"
"6114"	3	140181456	"b006113"	"b"	"PZE.103084731;"
"6115"	3	140411096	"b006114"	"b"	"PZE.103084775;"
"6116"	3	140416640	"b006115"	"b"	"PZE.103084794;"
"6117"	3	140459140	"b006116"	"b"	"PZE.103084802;"
"6118"	3	140507519	"b006117"	"b"	"PZE.103084819;PZE.103084865;"
"6119"	3	140611817	"b006118"	"b"	"PZE.103084891;"
"6120"	3	140726385	"b006119"	"b"	"PUT.163a.148941995.448;"
"6121"	3	140834808	"b006120"	"b"	"PZE.103085088;"
"6122"	3	140840761.5	"b006121"	"b"	"PZE.103085084;PZE.103085076;"
"6123"	3	140845474	"b006122"	"b"	"PZE.103085075;"
"6124"	3	140847214	"b006123"	"b"	"PZE.103085059;"
"6125"	3	140855068.5	"b006124"	"b"	"SYN30520;SYN30519;"
"6126"	3	141115392.5	"b006125"	"b"	"PZE.103085162;PZE.103085239;PZE.103085320;PZE.103085346;"
"6127"	3	141282879	"b006126"	"b"	"PZE.103085353;"
"6128"	3	141361865	"b006127"	"b"	"SYN694;"
"6129"	3	141561651	"b006128"	"b"	"PZE.103085564;PZE.103085568;"
